DATAFLOW,REF_AREA,FREQ,UNIT_MEASURE,SOURCE_DETAIL,MEASURE,TRADE_TYPE,HS_SECTION,HS_CHAPTER,COUNTRY,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,OBS_COMMENT,DECIMALS
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2019-09,19300998955.96,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2019-10,21385062555.86,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2019-11,18253294321.69,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2019-12,18241253128.49,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2020-01,20007626988.98,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2020-02,19765753789.55,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2020-03,19360226320.02,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2020-04,14355624984.75,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2020-05,17054757384.48,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2020-06,20061418758.32,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2020-07,21004540890.02,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2020-08,25653792665.77,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2020-09,27053747162.58,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2020-10,23154977705.38,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2020-11,24896038501.32,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2020-12,22273079606.06,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2021-01,23032523521.98,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2021-02,22440618002.92,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2021-03,29303185255.17,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2021-04,27531206669.41,,,,0
